5.3711,5.8967
8.3171,10
6.266,6.9987
8.2519,11.164
8.9467,11.173
8.1115,6.3544
9.8122,10.043
9.4475,10.101
5.4217,6.3956
7.3908,9.592
5.2903,6.6472
5.316,7.1217
10.387,8.8399
9.3733,10.385
5.6515,6.2835
4.8922,7.2268
5.0116,5.5004
9.0674,10.653
5.3186,8.1294
6.3003,5.4361
9.5433,9.5158
9.5699,8.9564
9.7416,10.959
6.4269,8.0329
8.9916,9.4944
7.403,6.6275
6.2752,7.1576
9.6438,10.579
10.265,9.8964
8.2225,10.228
7.9569,7.1204
10.697,11.256
7.4735,7.587
6.0636,8.324
8.0938,9.716
5.3212,6.2119
9.1091,9.9446
8.3789,10.502
8.0819,9.9553
8.7083,10.365
8.692,11.134
8.9152,10.288
8.5761,9.4012
7.1402,7.9119
6.7701,6.9064
6.6226,7.9889
9.7689,9.6995
6.0004,6.6579
7.8817,6.2256
8.3208,10.871
8.0912,9.7451
8.8928,9.4601
5.4463,6.2008
3.6647,6.2728
9.6531,9.2095
6.3667,7.5096
8.0276,10.211
4.9274,7.3423
9.3637,11.614
3.9335,6.5636
5.2805,7.8657
8.534,10.755
6.1334,7.0238
10.921,9.2913
4.8533,7.4546
4.3126,7.2318
5.0833,7.9025
6.4862,7.3888
8.0798,7.7275
7.5304,6.7494
8.8322,8.8606
6.0207,7.713
5.1195,7.2865
5.1957,7.0058
8.1419,9.5583
5.325,7.0962
8.3109,8.3568
9.1312,8.812
6.5148,6.3972
8.4383,8.9518
10.377,10.371
6.1651,6.3969
5.6491,7.3779
8.0221,10.257
5.4215,8.0232
5.18,7.8779
5.3998,6.3757
5.1461,7.3213
6.1514,6.5088
7.6423,6.881
5.9226,7.8836
7.379,7.2835
10.285,11.717
6.4847,6.846
5.1996,7.0591
7.2227,6.6612
9.4686,9.9437
7.5461,8.3698
10.093,9.7471
6.5245,7.7535
8.8178,10.677
5.8206,7.2577
8.8205,10.147
10.135,9.4357
7.9214,10.107
8.8365,10.583
6.2296,6.2911
5.9805,6.7229
10.177,10.396
8.4739,6.7897
8.8704,8.2037
8.1294,7.4564
5.0244,6.6017
5.5956,6.8752
5.509,5.9612
5.7859,7.184
6.1884,6.5142
6.0199,6.4006
5.2203,7.8242
5.4314,7.3218
7.4566,9.1038
8.4797,11.058
8.413,10.493
8.5129,10.6
6.0601,6.2642
10.215,10.26
9.8162,10.537
6.1966,6.73
7.1888,6.8185
5.7446,6.8227
5.2637,7.3879
7.3073,7.3693
8.1604,9.1929
5.541,8.6937
7.7377,9.1793
9.2738,9.6695
6.7329,7.485
9.5002,10.592
3.5481,7.166
8.6862,7.7663
8.6791,9.4295
9.4509,10.68
5.2264,7.228
6.0383,5.5332
4.9021,6.6931
6.0926,6.8753
9.5193,9.6482
5.6588,6.7731
7.8233,9.6419
9.2874,10.377
10.352,11.135
9.0921,9.2954
3.4713,6.743
10.554,10.047
9.5704,10.743
6.3149,7.8675
3.9206,5.3492
7.9542,6.7606
5.7444,7.1369
10.224,9.8687
7.5016,7.0773
9.5784,10.008
8.4529,10.162
6.3381,7.3671
7.3995,10.749
7.3892,7.7654
8.2904,11.222
9.4481,9.1022
7.7566,6.579
7.425,6.2101
9.6391,9.9506
6.2289,7.4946
10.642,10.133
5.5834,7.2903
7.2987,10.299
6.7011,7.4371
6.7715,6.2348
9.1696,9.4452
5.5887,5.8478
11.001,9.6121
4.6804,6.6935
9.8276,9.5042
8.5953,10.791
10.243,10.212
5.4733,6.2672
8.2485,11.126
6.5344,6.2845
7.9743,10.46
10.139,9.7684
7.8643,8.7899
7.5667,6.5501
8.0054,9.9964
5.8646,6.4411
6.7949,7.9305
6.1728,7.1261
5.588,6.0556
6.1134,8.133
7.9176,9.507
8.3241,10.075
6.0001,4.6657
7.2483,9.6751
9.5028,10.187
5.2638,8.5313
5.9859,6.2476
9.2579,10.144
8.1741,10.913
5.733,6.7497
8.8931,10.071
5.6753,7.115
7.6034,10.531
5.2634,6.3173
7.5024,7.2173
6.874,6.6932
8.3259,10.039
7.836,8.7668
6.5602,6.8738
3.395,6.5243
7.6882,6.8001
8.3142,8.8535
5.3523,8.2693
7.8723,7.434
5.4214,8.0221
8.9271,10.641
8.3936,10.849
6.7277,7.2115
10.517,9.7432
6.6974,7.2806
5.5929,7.358
7.1143,9.7873
7.6639,7.4695
9.1766,11.991
7.3192,7.5401
5.1915,6.1359
7.3176,7.6567
8.8398,10.844
9.4308,10.02
6.1734,9.3358
6.1672,6.7548
8.0966,10.15
6.9319,7.3556
5.8656,7.2219
7.6956,7.8728
8.2338,9.9485
9.5316,10.45
8.2351,9.9395
5.1649,6.7021
9.6007,8.8526
6.5721,9.8237
8.7406,9.538
6.7828,7.9549
5.8349,7.1394
6.4991,7.6344
8.8849,10.524
7.7533,9.3459
7.7935,10.629
3.8679,6.4275
10.254,11.481
8.6533,9.3537
7.8434,9.74
5.3026,7.2461
4.5511,8.3452
11.3,9.7778
7.4863,9.9831
5.9705,6.6519
8.3902,9.6058
6.8652,6.9737
6.5961,7.1113
5.8727,7.241
6.3359,6.9263
6.5421,8.3558
8.8347,10.197
5.3001,6.9791
6.5702,6.9963
8.7643,9.1205
6.7312,6.1202
8.3923,11.2
6.7667,6.254
8.6002,9.4888
6.1191,6.554
7.6805,6.5838
8.7753,10.478
8.5602,9.8425
6.1378,6.5633
5.1361,6.4412
6.4459,7.3076
10.579,10.438
8.9025,9.2795
6.3204,7.9765
6.1716,6.8599
5.7548,6.3101
7.6964,6.1237
6.3779,5.7426
4.4078,7.5299
10.222,9.5172
9.0753,11.048
6.1689,6.8427
5.345,6.8692
6.7804,6.0307
4.998,6.7614
6.4369,7.3833
7.47,7.2911
5.1396,7.5943
6.2145,6.4496
9.6349,11.768
8.5104,8.9674
5.7213,6.7036
8.1793,7.5145
7.4785,10.005
7.9731,8.25
8.3773,9.6521
9.3995,9.8115
5.3782,7.5103
5.92,7.5566
9.1643,9.2343
8.3778,10.211
4.117,7.1421
7.8546,9.1752
9.1449,9.454
5.5173,7.5147
5.2991,7.1991
5.8925,7.169
4.0091,6.3993
6.4232,6.7706
7.6615,6.9333
5.121,6.4775
10.143,8.5459
6.0056,6.5182
6.0238,5.9711
6.6183,7.0158
5.7149,6.3123
9.7181,9.1587
9.2743,10.19
10.206,9.8766
9.4876,10.131
9.9948,9.4654
8.609,9.0298
8.9745,9.6397
8.7453,9.4058
5.089,6.516
9.6456,11.187
4.5905,8.0025
4.8101,7.3368
6.1047,6.8134
6.8475,7.5964
9.3425,9.3285
8.99,9.7092
6.6373,7.4483
8.4682,9.813
7.2021,6.4489
10.363,10.173
5.5431,5.8249
9.2837,9.6814
10.284,8.2535
5.8506,6.4053
5.9888,6.5226
10.762,10.293
8.7058,9.7834
9.3015,10.244
5.345,6.6915
7.335,9.7503
9.0202,10.595
8.0809,11.155
7.2428,6.5928
8.1722,8.3674
7.5585,9.6163
8.1524,11.04
3.7638,6.899
9.8564,10.219
9.6,10.257
10.215,9.8803
6.0367,6.4191
8.9279,9.5836
6.0186,7.273
8.5675,11.133
6.1307,6.4164
7.1048,6.5354
9.5654,10.617
11.277,11.174
5.7249,7.8924
8.5725,8.7078
8.9655,9.1111
4.9898,6.633
6.2635,5.9535
8.9235,9.6738
7.6096,10.83
7.5593,10.298
5.5874,6.7884
10.245,10.88
5.1754,7.8289
8.1638,6.9363
6.6376,6.3792
8.6784,9.9351
4.6446,8.0479
10.567,8.9979
7.2504,10.265
7.2493,9.474
5.705,6.5897
5.3881,6.7902
5.5915,6.0942
5.2666,7.2133
5.2152,6.8545
9.4602,10.2
5.2173,7.2436
8.3825,9.2243
6.5396,7.3941
8.9333,10.486
9.6294,10.428
5.4373,7.7093
9.4857,10.359
8.4881,9.8357
5.9879,5.8751
5.034,7.6626
9.9889,8.9388
12.476,10.577
6.1661,7.2268
4.8981,7.9551
7.4195,6.8872
9.4508,9.7797
6.1578,8.2797
5.6923,6.9454
10.72,10.289
10.027,10.093
10.436,10.288
5.2179,7.5964
3.9287,7.5363
5.4808,6.1014
9.7812,9.9697
9.0802,10.084
9.5286,9.6426
5.7276,7.5166
5.5339,6.7163
10.53,10.68
10.125,7.1316
9.7512,8.9944
6.2945,7.6228
6.7765,6.614
8.6699,10.691
9.7873,9.24
8.0951,10.538
7.3171,6.6357
6.021,7.3911
8.0884,9.187
8.6321,10.888
10.08,10.664
5.0601,7.5602
9.2888,7.9156
9.5001,10.271
8.2482,9.9692
5.0849,7.0343
8.6269,10.274
7.0618,9.2904
9.4776,9.4483
5.2491,7.0321
7.5061,9.5602
5.4916,6.6012
4.7673,5.6254
4.9376,7.935
4.8143,6.6492
8.6993,10.55
6.9579,10.404
7.3768,7.3947
7.3415,10.331
8.4138,7.4121
7.3253,6.4387
8.6373,10.301
8.2266,9.4241
8.8232,11.314
7.961,8.6749
4.7644,6.1488
10.27,10.794
9.4726,9.6104
10.08,10.35
7.9244,9.6767
8.6753,11.34
9.9799,9.726
2.1456,7.7678
7.7639,9.2029
8.8101,11.254
10.017,10.384
7.0068,5.7841
9.6983,10.439
11.234,10.689
8.0577,8.4594
9.3792,10.184
8.6893,9.7122
7.8094,7.4777
4.4563,5.8726
6.7744,7.8871
7.0867,9.8885
7.5321,9.8474
4.216,6.935
6.6521,5.741
8.1376,10.502
5.8362,6.1535
9.528,11.05
10.265,8.9138
7.0982,5.2518
8.9925,10.381
8.4217,10.26
8.099,7.0468
7.4473,6.531
5.4828,6.515
5.2437,5.8416
5.3315,5.7834
9.8509,10.142
9.5416,10.718
7.904,9.9737
8.1782,10.674
7.8581,10.035
8.3314,10.705
6.3518,6.523
6.5401,7.0853
9.9321,10.272
4.6334,7.8054
4.7815,6.9192
6.7512,5.7886
8.2549,8.3582
9.677,10.161
6.7488,7.3941
9.0497,9.3058
7.5558,10.803
9.8659,9.4218
5.0018,6.4985
8.7211,9.2068
4.5899,8.0172
5.059,5.5076
8.4813,10.223
8.8779,10.587
9.2302,9.8779
8.4196,8.4657
9.4474,9.3322
7.2214,10.201
6.1497,4.855
6.1635,6.541
6.3923,6.0514
6.0223,6.8172
6.9661,6.7728
8.6567,9.0989
5.5186,6.6476
4.383,6.5104
6.0073,7.7422
5.1321,8.5048
4.5773,6.5847
5.3544,6.029
5.6255,8.3752
8.8038,10.139
9.795,11.018
4.7546,8.7546
6.2498,6.5103
10.128,10.121
3.2511,6.2842
5.5547,6.494
6.465,6.9437
6.1251,6.6651
5.3433,8.284
8.8659,9.3045
6.5713,7.4325
6.0378,7.7385
10.155,12.404
5.8181,6.4644
5.6799,7.2104
6.1266,8.3322
10.571,10.226
8.9832,9.4169
8.4272,10.022
6.8854,7.1865
4.833,7.3421
6.4374,5.767
5.5945,6.8565
5.4404,7.6742
5.0789,6.7461
7.8644,10.278
5.0573,7.5976
7.451,7.7197
8.82,9.4495
9.5378,9.7154
8.2846,10.168
6.3369,7.7951
6.6142,6.1947
9.6342,10.108
10.43,9.5977
8.4317,9.8695
7.2504,7.5848
6.2704,6.1552
10.085,8.7562
6.0912,7.3115
5.3589,7.5476
8.5011,9.9125
8.6009,8.6381
10.175,9.2749
6.077,7.6045
4.2546,7.3097
6.0016,6.9248
6.5093,6.3799
9.3115,9.5086
9.1907,10.144
9.6377,9.8195
4.5497,6.5532
8.1447,9.9304
7.6811,6.1847
7.7986,10.435
10.022,10.228
7.0089,6.6356
11.482,8.9809
5.173,6.2839
6.5768,8.0389
9.0879,11.46
8.8994,8.2891
11.242,9.7392
5.5717,8.2892
7.4793,6.4876
9.1714,9.7669
4.3121,7.368
7.7784,6.7062
11.029,10.359
4.5129,7.0377
5.3393,7.3022
7.8889,10.328
5.8741,7.2584
10.966,10.313
4.6672,7.6906
5.5385,8.1734
7.272,7.0256
9.0369,10.678
9.4471,10.143
6.7003,7.1008
5.2789,6.962
8.3985,9.4314
4.6398,5.7999
8.8119,10.646
6.9167,7.9232
6.0002,6.5102
9.4524,10.147
8.8599,10.708
8.5516,10.247
6.4708,6.1901
9.0616,10.008
5.0127,7.9275
7.682,7.4737
9.1713,10.405
5.3785,7.6465
5.9316,7.8349
9.1488,9.6276
9.3864,9.8653
6.4568,8.0925
4.7363,6.9981
6.3868,6.413
9.8306,10.45
10.696,11.274
8.0127,10.537
5.2775,7.5085
6.9155,8.9584
7.2049,9.3459
5.2253,8.5135
10.431,10.571
9.8929,11.989
9.4627,8.8071
6.1636,7.076
8.2878,7.4133
9.0003,9.3182
8.2778,9.6403
5.247,6.9
9.6089,9.9038
10.818,9.2187
9.6097,10.714
9.5435,10.395
5.7527,6.1141
7.0786,7.9315
4.6296,6.6908
5.0751,7.6208
4.3477,6.1404
5.28,6.3636
7.664,10.511
5.9528,6.1043
9.6762,10.672
8.4908,10.569
4.3897,7.2359
7.1771,6.1272
10.089,9.8654
3.5313,7.4077
4.4979,6.3859
10.452,10.455
9.4131,9.3494
9.9282,9.9136
10.791,11.017
8.9931,10.168
10.066,9.1928
6.1035,6.9008
6.148,6.0237
6.1945,7.211
8.5339,10.361
7.2536,8.3357
8.9489,10.297
9.2494,11.499
11.213,10.697
9.9173,9.2171
7.2889,7.7821
5.1535,6.2288
5.6206,6.0556
6.7617,7.3757
5.0303,8.5196
5.3668,8.186
7.2937,9.5761
10.545,9.6797
6.1513,6.7341
6.9761,5.6622
9.9404,10.204
6.9168,7.7721
6.1154,7.2922
9.4506,8.2688
10.189,9.7826
9.168,12.26
7.0492,8.5201
7.3567,9.2131
12.521,10.033
7.1476,7.8091
8.9974,9.932
9.9085,10.615
5.5136,6.5702
7.4867,10.742
9.8679,9.2551
5.9176,6.2672
7.0182,6.1095
8.8736,10.366
7.781,8.9893
10.453,11.46
8.3956,10.085
8.9843,11.07
9.4297,8.8489
5.0581,7.806
10.923,9.3423
9.1914,10.281
7.687,8.348
6.6695,6.4147
10.179,10.566
5.9424,6.64
6.8784,6.7687
9.1331,10.918
9.5017,10.103
5.2788,6.6349
5.0426,8.067
6.7495,6.7646
8.4176,9.4825
6.4128,6.2
10.431,10.293
10.392,9.2948
5.5354,6.0148
5.1443,6.0774
9.3552,9.7817
9.0363,9.1208
7.3014,9.9477
6.4618,7.0458
8.8787,10.414
9.5027,10.043
9.431,9.9442
9.0245,10.924
8.6442,9.8236
5.2774,7.2391
7.8572,7.243
5.036,7.8846
4.3579,7.7724
8.1235,9.8272
7.2983,8.1214
10.738,10.656
9.5239,9.9953
7.533,10.005
9.0952,9.1267
6.6631,7.256
9.2406,10.395
9.0168,9.4597
6.3645,8.2248
7.1348,6.8377
10.172,10.373
7.3307,6.941
6.2851,6.9503
4.0051,5.4927
7.6587,10.741
10.445,10.903
8.0842,10.192
6.9512,7.6514
6.5444,6.3148
9.4044,10.677
5.9176,6.577
6.0916,6.5216
10.187,9.9642
7.8277,10.824
6.9833,7.3694
7.8288,10.268
5.9732,8.5533
6.8531,6.5897
6.9318,7.5645
8.4401,11.62
6.61,7.2043
5.524,7.4593
10.197,11.927
4.8548,6.9021
6.7647,6.1292
6.0323,7.3504
8.2672,7.8636
8.6347,10.668
9.0717,9.5274
5.1479,6.9399
5.2187,7.4468
7.3792,7.9968
8.8881,10.149
8.2728,9.2654
9.7713,10.485
10.475,9.8715
7.2461,6.6263
5.7399,6.0054
7.9426,10.532
12.089,10.563
9.8931,10.554
9.9715,9.9705
6.0072,6.9815
6.4826,7.9233
6.5321,5.8502
9.0919,9.4241
8.724,10.238
7.7845,11.153
10.171,10.974
7.9521,6.6221
9.4003,8.9292
8.3924,7.9445
6.8544,7.1388
7.8237,10.33
8.4738,10.507
8.4831,9.5272
6.3678,7.1311
4.9547,6.7355
9.3976,10.765
5.4499,6.737
6.5693,7.9409
4.3461,6.2629
